customer_id,customer_type,registration_date,age_group,gender,location_city,location_state,location_country,income_bracket,preferred_channel,email_opt_in,phone_number,customer_lifetime_value,log_clv,customer_lifetime_value_log,customer_id_new
CUST-015500,New,2023-11-09,36-45,Male,Dallas,CA,USA,75-100K,Phone,False,001-572-501-6485x471,829.22,6.721690725909348,6.720485499904132,CUST-12240
CUST-015501,VIP,2023-05-16,36-45,Male,San Jose,PA,USA,100K+,In-Store,True,(358)519-6348,19071.88,9.856022709740213,9.855970277898972,CUST-14136
CUST-015502,Returning,2022-12-26,18-25,Female,Philadelphia,CO,USA,<30K,Online,True,,944.89,6.852126283221176,6.851068518602088,CUST-16095
CUST-015503,Returning,2022-02-04,36-45,Female,Boston,TX,USA,30-50K,Online,True,3047362569,836.61,6.73055259835803,6.729358012080336,CUST-16033
CUST-015504,VIP,2024-03-27,18-25,Female,New York,TX,USA,50-75K,Mobile App,False,+1-788-884-2869,6286.26,8.74628064270531,8.746121578258423,CUST-18062
CUST-015505,Returning,2022-03-09,26-35,Not Specified,Columbus,AZ,USA,100K+,In-Store,False,304-866-1010x6195,4229.21,8.350006916198103,8.34977049336896,CUST-18016
CUST-015506,New,2022-05-31,36-45,Male,Jacksonville,CO,USA,100K+,In-Store,True,589-832-9865,848.99,6.745224584709275,6.7440474076789645,CUST-12723
CUST-015507,Returning,2024-05-14,26-35,Female,Philadelphia,TX,USA,75-100K,Online,True,,3652.65,8.203481946909621,8.203208210543405,CUST-11210
CUST-015508,Returning,2024-04-25,65+,Female,San Antonio,NY,USA,75-100K,In-Store,True,(514)950-1818x7850,2978.23,7.999420156849448,7.999084443303946,CUST-11729
CUST-015509,Returning,2023-01-16,46-55,Female,Fort Worth,TX,USA,30-50K,Online,True,,743.68,6.612954595903696,6.611610834783437,CUST-11652
CUST-015510,New,2024-05-29,18-25,Female,Philadelphia,MA,USA,<30K,Mobile App,True,336-412-5142x6189,146.66,4.994912333631019,4.9881169826656535,CUST-14104
CUST-015511,Returning,2022-01-16,36-45,Female,San Jose,NY,USA,50-75K,Online,True,,2647.03,7.881571246297859,7.881193535748068,CUST-16320
CUST-015512,Returning,2023-07-13,26-35,Female,Houston,IL,USA,30-50K,In-Store,True,+1-131-788-8103,2286.81,7.735350307093472,7.734913112303117,CUST-13955
CUST-015513,New,2022-08-13,26-35,Female,Dallas,PA,USA,100K+,Online,False,994.677.6463x7722,895.38,6.798364430209773,6.797248209171432,CUST-10856
CUST-015514,Returning,2023-11-07,46-55,Male,Chicago,MA,USA,<30K,In-Store,True,001-641-208-9452x0725,1124.14,7.0256627513403975,7.024773577857429,CUST-10022
CUST-015515,VIP,2024-03-29,36-45,Female,Houston,MA,USA,100K+,Phone,True,317-676-3049x31531,7401.82,8.90961628768039,8.909481194898461,CUST-12762
CUST-015516,New,2022-12-13,36-45,Male,Charlotte,NY,USA,100K+,In-Store,True,,435.78,6.079429635836626,6.077137528846132,CUST-17230
CUST-015517,Returning,2023-02-23,18-25,Female,San Antonio,PA,USA,75-100K,Online,True,001-755-322-5549x4228,1488.35,7.306095062147713,7.305423402788077,CUST-17559
CUST-015518,Returning,2022-01-24,26-35,Female,Fort Worth,CO,USA,30-50K,Online,False,,2134.04,7.666240660850218,7.665772175828485,CUST-12809
CUST-015519,New,2024-02-05,26-35,Female,Fort Worth,AZ,USA,50-75K,Mobile App,True,823-631-7383,577.49,6.360421260399623,6.358691126228709,CUST-15827
CUST-015520,Returning,2023-08-10,56-65,Male,Dallas,CA,USA,30-50K,Online,True,+1-530-856-1311x1372,2015.95,7.609341748355926,7.608845827296393,CUST-19072
CUST-015521,New,2022-04-10,18-25,Female,San Jose,FL,USA,<30K,Phone,True,390.282.1352x2111,301.39,5.711717574975525,5.708405107141645,CUST-16808
CUST-015522,Returning,2024-02-03,26-35,Female,Denver,CO,USA,30-50K,In-Store,False,001-583-508-7993,2057.83,7.629893139267539,7.6294073085116985,CUST-10075
CUST-015523,New,2022-07-07,18-25,Female,San Diego,IL,USA,50-75K,Mobile App,True,,527.89,6.2707804707273755,6.268887928668525,CUST-16314
CUST-015524,New,2023-03-27,36-45,Female,New York,WA,USA,75-100K,Online,True,(585)551-5306,726.47,6.589572761081972,6.58819718828298,CUST-18647
CUST-015525,Returning,2022-05-31,36-45,Female,Jacksonville,MA,USA,30-50K,Online,True,(308)628-9681,1493.25,7.3093796877043635,7.308710231612415,CUST-13423
CUST-015526,VIP,2022-11-21,46-55,Female,Denver,NC,USA,75-100K,Online,True,(636) 527-2158,10622.68,9.270840750780657,9.270746617008967,CUST-11478
CUST-015527,Returning,2024-02-18,26-35,Not Specified,Jacksonville,IL,USA,30-50K,Mobile App,True,+1-887-979-6807,1637.2,7.4013533570815015,7.400742744618248,CUST-19702
CUST-015528,Returning,2024-02-09,46-55,Male,Denver,OH,USA,30-50K,Online,True,001-502-744-6442,623.64,6.437175483784673,6.43557327880835,CUST-19369
CUST-015529,Returning,2023-07-24,46-55,Female,Denver,NY,USA,50-75K,Mobile App,False,+1-653-398-6294,2871.6,7.962972821997722,7.962624644702328,CUST-12276
CUST-015530,Returning,2022-07-05,36-45,Female,Chicago,CO,USA,100K+,Phone,True,(290)375-4224,2051.7,7.626911278723133,7.62642399677216,CUST-14057
CUST-015531,Returning,2022-01-05,18-25,Female,Columbus,MA,USA,<30K,Mobile App,True,1503814471,1404.83,7.248383154676292,7.247671578005905,CUST-14947
CUST-015532,New,2024-07-22,26-35,Male,Fort Worth,OH,USA,75-100K,Mobile App,True,001-786-568-1403x48454,473.59,6.162451273404627,6.160341968482009,CUST-14200
CUST-015533,Returning,2023-06-08,18-25,Female,New York,TX,USA,<30K,Online,True,(685) 883-3485,1506.36,7.318115055300358,7.317451423618118,CUST-11966
CUST-015534,New,2024-01-10,26-35,Male,San Antonio,MA,USA,50-75K,Mobile App,True,3293896404,394.71,5.980681619742513,5.978151318045857,CUST-11149
CUST-015535,Returning,2023-08-14,18-25,Female,New York,NC,USA,30-50K,Online,False,710.870.6114x0223,1139.56,7.039274648845706,7.038397501972632,CUST-10344
CUST-015536,New,2023-03-30,36-45,Female,Houston,PA,USA,30-50K,Online,True,7652855229,225.05,5.4207562137406144,5.416322599738942,CUST-11213
CUST-015537,Returning,2022-08-30,18-25,Male,Phoenix,IL,USA,<30K,Online,True,+1-344-336-0488x486,1501.99,7.315211736370894,7.314546174512303,CUST-12740
CUST-015538,Returning,2024-04-09,26-35,Male,Boston,CO,USA,50-75K,In-Store,True,245.275.7682x6369,2820.81,7.945133802010045,7.944779356730913,CUST-13988
CUST-015539,Returning,2023-08-24,46-55,Female,San Antonio,MA,UK,30-50K,Online,True,997.630.3659x07746,887.13,6.7891181286736595,6.787991533013567,CUST-16863
CUST-015540,VIP,2023-09-06,56-65,Female,Phoenix,FL,USA,50-75K,In-Store,True,734.209.7055,8596.75,9.05925582010407,9.059139503840019,CUST-18634
CUST-015541,Returning,2022-04-25,26-35,Male,Jacksonville,IL,USA,50-75K,Mobile App,True,933-634-3172,2476.07,7.814831689081979,7.81442790481035,CUST-12052
CUST-015542,Returning,2023-11-06,36-45,Male,Denver,WA,Canada,50-75K,In-Store,True,8670287300,2419.33,7.79165917349042,7.791245921313932,CUST-11344
CUST-015543,VIP,2024-03-19,36-45,Female,Seattle,CA,USA,75-100K,Online,True,,5205.35,8.557634313413761,8.5574422218239,CUST-16416
CUST-015544,Returning,2024-06-05,18-25,Female,Fort Worth,OH,USA,50-75K,In-Store,True,(980) 124-1453,1276.43,7.152605526056037,7.151822397731769,CUST-10060
CUST-015545,Returning,2023-02-02,56-65,Female,Charlotte,IL,USA,75-100K,In-Store,True,685.477.8846x205,1371.96,7.224724272058811,7.223995653341879,CUST-11507
CUST-015546,Returning,2023-01-14,18-25,Female,Boston,AZ,USA,<30K,In-Store,False,4118866827,776.43,6.655993607845911,6.654706490424707,CUST-18243
CUST-015547,Returning,2023-08-09,46-55,Female,New York,CO,USA,<30K,In-Store,True,940.918.8149,1297.43,7.168911121293901,7.168140663681035,CUST-17506
CUST-015548,Returning,2023-09-26,26-35,Not Specified,Denver,MA,USA,50-75K,In-Store,True,001-641-481-8271x5131,1787.88,7.48934500467989,7.488785839387249,CUST-17945
CUST-015549,VIP,2023-05-01,46-55,Female,Los Angeles,CA,UK,75-100K,In-Store,True,(935) 466-2198,10776.08,9.285176935785389,9.285084141967618,CUST-12578
CUST-015550,Returning,2023-11-13,46-55,Female,Phoenix,CO,USA,50-75K,Phone,False,6660929885,839.02,6.733425701077727,6.732234544085353,CUST-16561
CUST-015551,New,2023-01-12,18-25,Male,Jacksonville,OH,USA,30-50K,Mobile App,False,001-577-631-8093x3281,354.55,5.873665886329527,5.870849379750005,CUST-18419
CUST-015552,Returning,2024-05-28,26-35,Male,Los Angeles,MA,USA,75-100K,In-Store,False,712.633.6781x215,1788.15,7.489495925717731,7.4889368448321205,CUST-15794
CUST-015553,New,2024-01-08,46-55,Female,Los Angeles,NC,USA,75-100K,Online,True,(322) 242-3346,382.24,5.948661424782673,5.9460486835775,CUST-16105
CUST-015554,Returning,2024-08-27,26-35,Male,San Diego,NC,USA,50-75K,In-Store,True,6012133633,980.26,6.888837460127492,6.88781784259962,CUST-12678
CUST-015555,New,2023-12-14,26-35,Female,Chicago,IL,USA,30-50K,In-Store,False,,325.78,5.789287161602678,5.786222306929459,CUST-11088
CUST-015556,VIP,2024-01-18,46-55,Female,Chicago,CA,USA,100K+,In-Store,False,3389364251,14474.82,9.580234950232189,9.580165867130717,CUST-19255
CUST-015557,New,2023-12-21,18-25,Male,Seattle,MA,USA,50-75K,Online,False,(975) 839-7338,350.07,5.860985633781738,5.858133134486126,CUST-12650
CUST-015558,New,2022-02-22,18-25,Male,Columbus,CO,USA,50-75K,In-Store,True,+1-896-266-7939x92783,549.06,6.310027363185627,6.3082077251553414,CUST-16579
CUST-015559,Returning,2024-06-29,26-35,Female,Dallas,OH,UK,75-100K,Mobile App,False,+1-490-287-5777x7446,2881.67,7.966472226986991,7.966125266186611,CUST-16420
CUST-015560,VIP,2022-09-24,26-35,Female,Jacksonville,NY,USA,75-100K,Online,True,4953163312,8033.42,8.991490091372057,8.991365619134186,CUST-18130
CUST-015561,New,2024-07-01,18-25,Male,Jacksonville,IL,USA,<30K,Online,False,767-644-5632x250,183.76,5.2190576855624045,5.213630558380843,CUST-15393
CUST-015562,VIP,2023-10-10,36-45,Female,Charlotte,PA,Mexico,30-50K,Mobile App,True,(309)301-0099x5850,7342.04,8.90150820480161,8.901372012148721,CUST-19948
CUST-015563,VIP,2024-05-08,56-65,Female,New York,NY,USA,75-100K,In-Store,True,232-227-6034x84788,7903.48,8.975184966328728,8.975058447789797,CUST-19149
CUST-015564,New,2024-08-16,36-45,Female,San Diego,NY,USA,30-50K,In-Store,True,542-943-8801,210.73,5.355311878067845,5.350577693209122,CUST-11528
CUST-015565,Returning,2022-07-23,36-45,Female,San Antonio,NC,USA,<30K,Online,True,(849)828-8409,1646.58,7.407062823619592,7.406455688549821,CUST-19993
CUST-015566,New,2023-11-01,56-65,Male,Jacksonville,WA,USA,100K+,Online,True,373-785-3751x22072,504.51,6.225567820658527,6.223587661202768,CUST-17834
CUST-015567,New,2022-10-20,26-35,Male,Philadelphia,TX,USA,50-75K,In-Store,False,272-945-7126x772,262.79,5.5751533320590205,5.571355234136089,CUST-10257
CUST-015568,Returning,2023-12-06,26-35,Female,Phoenix,NC,USA,<30K,In-Store,True,+1-603-221-3378x0068,580.92,6.366332981238679,6.364613053739603,CUST-10400
CUST-015569,New,2022-07-26,56-65,Female,Seattle,NC,UK,100K+,Mobile App,True,+1-564-429-3855x507,1024.53,6.932964831106973,6.931989249827095,CUST-16831
CUST-015570,Returning,2024-04-09,46-55,Female,San Diego,NC,USA,50-75K,In-Store,False,001-200-782-2449x13061,2291.76,7.73751161100407,7.737075360310057,CUST-12826
CUST-015571,Returning,2024-02-27,36-45,Male,Dallas,TX,USA,50-75K,In-Store,False,370-341-9364x06415,1499.7,7.313686944901944,7.313020367087635,CUST-11568
CUST-015572,Returning,2022-03-21,46-55,Female,Phoenix,NC,USA,75-100K,Phone,False,2025397411,3598.28,8.188489104441535,8.188211232494254,CUST-16665
CUST-015573,Returning,2022-03-05,46-55,Male,Jacksonville,NC,USA,75-100K,Online,True,,2511.34,7.828969868747532,7.828571754212686,CUST-11282
CUST-015574,Returning,2024-01-23,36-45,Female,Chicago,WA,USA,30-50K,Mobile App,True,(513) 403-4700,805.09,6.692195398803849,6.690954072411507,CUST-12983
CUST-015575,Returning,2022-08-27,26-35,Male,San Antonio,PA,USA,100K+,In-Store,True,(373)850-2214,5624.3,8.635029558983783,8.634851774884325,CUST-19963
CUST-015576,VIP,2022-05-24,26-35,Female,San Antonio,TX,USA,30-50K,In-Store,True,,2155.18,7.676093416484594,7.675629525731823,CUST-15375
CUST-015577,Returning,2024-01-16,36-45,Female,San Diego,NC,USA,100K+,Mobile App,True,201-799-5321,3948.05,8.281230322639768,8.2809770651135,CUST-16737
CUST-015578,Returning,2023-04-02,26-35,Female,Denver,OH,USA,30-50K,Online,True,001-920-909-0154x6680,1784.94,7.487700166247272,7.4871400802034165,CUST-11718
CUST-015579,Returning,2022-12-01,36-45,Female,Boston,IL,USA,30-50K,Phone,True,+1-342-855-3961,2096.27,7.648391777978466,7.647914853938655,CUST-15809
CUST-015580,Returning,2023-12-09,46-55,Female,Austin,WA,USA,100K+,Online,False,(443)216-7014x104,1805.18,7.498969396784514,7.498415588786664,CUST-12478
CUST-015581,VIP,2022-11-28,36-45,Male,Austin,CA,USA,75-100K,In-Store,True,(745)462-0098x32736,7810.62,8.963367647700295,8.963239625086207,CUST-16607
CUST-015582,Returning,2024-05-15,36-45,Male,Philadelphia,OH,USA,30-50K,In-Store,True,+1-993-397-2520x5656,666.96,6.504228291504232,6.502730074102358,CUST-15975
CUST-015583,VIP,2022-02-09,18-25,Female,Dallas,NC,USA,<30K,Online,True,,2821.78,7.945477493937908,7.945123170479405,CUST-19861
CUST-015584,Returning,2022-02-15,36-45,Male,Dallas,CO,USA,30-50K,In-Store,True,001-967-412-7944x01305,2348.81,7.7620897528057515,7.7616640959043215,CUST-17572
CUST-015585,VIP,2022-10-26,56-65,Female,Dallas,OH,USA,100K+,In-Store,True,933-824-9707x30686,7934.1,8.979051235275556,8.978925204977704,CUST-15474
CUST-015586,Returning,2023-09-09,36-45,Female,San Diego,NC,USA,30-50K,In-Store,True,292-602-2854,1057.51,6.9646175378614235,6.963672367140498,CUST-15278
CUST-015587,Returning,2022-09-07,46-55,Male,New York,TX,Mexico,75-100K,Mobile App,False,2263166845,3762.0,8.232971790593437,8.232706009860976,CUST-11004
CUST-015588,VIP,2023-08-24,36-45,Male,Houston,MA,USA,100K+,Phone,True,001-984-678-0405x72458,13475.83,9.508727193606347,9.50865298942758,CUST-13357
CUST-015589,Returning,2023-08-17,26-35,Female,Charlotte,TX,USA,50-75K,Online,True,001-378-914-7056x497,1884.39,7.541889975033696,7.541359440082873,CUST-18084
CUST-015590,VIP,2022-03-13,26-35,Female,San Diego,FL,USA,50-75K,Online,False,001-419-864-5375x7394,8990.27,9.104009385563911,9.103898160385086,CUST-13945
CUST-015591,Returning,2023-06-17,65+,Female,San Jose,CA,Canada,75-100K,Phone,True,953-538-4309x269,1835.01,7.5153500177886965,7.514805210065102,CUST-15887
CUST-015592,Returning,2022-08-14,36-45,Female,Denver,NC,USA,<30K,Mobile App,True,(310)599-5833x0539,1314.91,7.182283720488874,7.18152350120503,CUST-11959
CUST-015593,Returning,2023-03-20,26-35,Female,New York,OH,USA,<30K,Phone,True,859-780-3440x585,1522.94,7.32905436539283,7.3283979561900345,CUST-18280
CUST-015594,New,2022-11-26,26-35,Male,Seattle,IL,USA,50-75K,In-Store,True,001-695-419-7439x5044,189.92,5.251854492137696,5.246602930861358,CUST-12621
CUST-015595,New,2023-06-04,26-35,Female,Dallas,PA,USA,<30K,Online,True,,146.33,4.992674968719263,4.985864345104336,CUST-19479
CUST-015596,Returning,2023-11-08,36-45,Female,Chicago,CO,USA,30-50K,Mobile App,True,,2291.3,7.737310959321631,7.736874621065297,CUST-12725
CUST-015597,New,2022-01-10,26-35,Female,Jacksonville,TX,USA,50-75K,Online,True,,528.76,6.272424073798936,6.2705346427111985,CUST-16310
CUST-015598,VIP,2023-10-18,36-45,Female,San Antonio,NY,USA,30-50K,In-Store,True,001-309-954-5549x12831,2396.02,7.781981578162613,7.781564306445911,CUST-12314
CUST-015599,Returning,2023-08-21,26-35,Male,San Diego,AZ,USA,30-50K,In-Store,False,001-794-994-4228x329,1243.79,7.126722119972836,7.125918448759675,CUST-19890
CUST-015600,Returning,2022-01-28,46-55,Female,Seattle,CO,USA,30-50K,Online,True,627-996-3049x5509,1418.5,7.258059975913026,7.257355254248906,CUST-18914
CUST-015601,Returning,2022-11-27,26-35,Female,San Diego,MA,USA,30-50K,Phone,True,(437) 452-2707,1275.77,7.152088730178902,7.151305196873912,CUST-11223
CUST-015602,New,2023-08-02,36-45,Male,Chicago,OH,USA,30-50K,In-Store,True,,423.3,6.050440752208279,6.048081147526878,CUST-11033
CUST-015603,VIP,2023-05-08,46-55,Female,Houston,PA,USA,75-100K,Mobile App,True,,4959.95,8.509352533637076,8.509150939023002,CUST-19246
CUST-015604,New,2023-12-20,26-35,Female,Philadelphia,MA,USA,50-75K,Phone,False,,336.12,5.820438950055879,5.817468239060018,CUST-10882
CUST-015605,Returning,2024-08-31,65+,Female,Columbus,CA,Mexico,100K+,In-Store,True,001-459-525-1211x8946,1996.0,7.599401333415815,7.59890045687141,CUST-18042
CUST-015606,New,2023-07-16,26-35,Female,San Antonio,PA,USA,50-75K,In-Store,True,516-265-5636,503.92,6.2244000008846605,6.2224175253136735,CUST-10964
CUST-015607,Returning,2023-01-03,18-25,Male,Phoenix,AZ,USA,<30K,Online,True,8436359015,882.92,6.784366560804919,6.783234596273011,CUST-14814
CUST-015608,Returning,2023-10-21,26-35,Male,Boston,TX,USA,30-50K,Mobile App,False,,920.3,6.825785716114886,6.824699703844811,CUST-10481
CUST-015609,Returning,2024-06-14,26-35,Female,San Antonio,CO,USA,<30K,Online,True,+1-426-173-2091,906.43,6.810616428177724,6.809513807136062,CUST-10650
CUST-015610,Returning,2022-11-14,56-65,Male,Dallas,AZ,USA,75-100K,Online,True,+1-703-759-9033,2085.81,7.643391863162824,7.642912547999141,CUST-10301
CUST-015611,Returning,2023-07-16,56-65,Male,San Jose,TX,USA,<30K,In-Store,True,641.261.6566x576,910.28,6.814850204591656,6.813752244491018,CUST-11271
CUST-015612,Returning,2023-09-29,18-25,Female,Chicago,CA,USA,<30K,Online,True,(833)865-5861x7110,1079.49,6.985169920929565,6.984243986364016,CUST-15760
CUST-015613,VIP,2022-02-11,65+,Male,Fort Worth,PA,USA,75-100K,Online,True,,5985.26,8.697222122150308,8.69705505898668,CUST-11218
CUST-015614,New,2022-01-07,18-25,Male,New York,FL,USA,<30K,In-Store,True,696.693.9249x623,199.38,5.300215563831117,5.295212551594558,CUST-13778
CUST-015615,Returning,2022-06-10,36-45,Female,Los Angeles,AZ,USA,<30K,Online,True,469.528.5156,479.92,6.175700936106709,6.173619423344838,CUST-18695
CUST-015616,Returning,2022-10-13,26-35,Male,Charlotte,NY,USA,<30K,In-Store,False,517.659.9271x147,1154.62,7.052392275468968,7.051526564493091,CUST-19571
CUST-015617,Returning,2022-11-20,46-55,Female,Los Angeles,CA,USA,100K+,In-Store,True,386.876.0534x5035,3671.56,8.208644245559231,8.208371918852647,CUST-19455
CUST-015618,Returning,2023-09-23,26-35,Male,San Diego,IL,USA,50-75K,In-Store,True,,2653.57,7.884037961990596,7.883661182172494,CUST-15457
CUST-015619,Returning,2023-12-07,26-35,Female,Boston,CO,USA,100K+,Mobile App,True,,3492.2,8.158573500539578,8.158287189088027,CUST-12533
CUST-015620,Returning,2022-08-20,56-65,Not Specified,Philadelphia,FL,USA,50-75K,In-Store,True,323-966-5942x3236,1372.65,7.22522670961967,7.224498457029497,CUST-16506
CUST-015621,Returning,2022-01-21,36-45,Female,Phoenix,WA,USA,75-100K,Mobile App,True,857.864.6036x32428,3829.79,8.250826327223256,8.25056525038425,CUST-18067
CUST-015622,Returning,2023-03-23,36-45,Male,Austin,NC,USA,50-75K,Phone,True,+1-144-520-2748,1557.59,7.351536845374506,7.350895033903842,CUST-16610
CUST-015623,New,2024-09-14,46-55,Male,Seattle,NC,USA,30-50K,Online,True,+1-903-875-4773,168.96,5.135563115246611,5.129662000517897,CUST-13424
CUST-015624,Returning,2023-04-14,26-35,Male,Seattle,WA,USA,<30K,In-Store,True,+1-836-657-6147x66571,1201.02,7.091758753891836,7.0909264747306695,CUST-13285
CUST-015625,Returning,2022-01-17,46-55,Male,Seattle,AZ,USA,50-75K,In-Store,True,6227612349,1881.28,7.540239086974847,7.53970767521389,CUST-15780
CUST-015626,VIP,2022-03-04,36-45,Female,Houston,OH,USA,75-100K,In-Store,False,001-372-644-9176x4826,6416.17,8.766732489529884,8.766576645454682,CUST-15353
CUST-015627,Returning,2023-10-23,26-35,Female,Chicago,FL,USA,75-100K,Mobile App,False,910.299.5781x83380,3586.02,8.18507705320673,8.184798231394366,CUST-12405
CUST-015628,New,2023-01-02,18-25,Male,Charlotte,TX,USA,<30K,In-Store,True,,173.98,5.164671681678119,5.158940350079394,CUST-12510
CUST-015629,Returning,2024-01-26,26-35,Female,Columbus,NC,USA,50-75K,Online,True,531.556.6705,1145.08,7.044102702866141,7.043229782543248,CUST-16785
CUST-015630,VIP,2024-09-11,36-45,Male,Denver,CO,UK,75-100K,In-Store,True,+1-808-451-9838x6069,9754.65,9.185601883333522,9.185499373377151,CUST-18023
CUST-015631,New,2023-03-30,18-25,Female,Fort Worth,PA,Mexico,<30K,In-Store,False,,170.13,5.14242350158936,5.136562850694046,CUST-19569
CUST-015632,New,2023-07-27,56-65,Male,Boston,NC,USA,100K+,Online,True,998-795-6911x0308,1095.37,6.9997600017777355,6.9988474847187865,CUST-13872
CUST-015633,New,2022-03-11,46-55,Male,San Antonio,NY,USA,50-75K,Online,False,363.580.4044x16166,191.34,5.259264639284336,5.254051950250021,CUST-17922
CUST-015634,VIP,2022-11-02,26-35,Female,Boston,IL,USA,75-100K,Mobile App,True,8633548539,7781.13,8.959585358622137,8.959456850841455,CUST-17768
CUST-015635,Returning,2022-06-10,46-55,Female,Los Angeles,NC,USA,100K+,Online,True,(555) 333-7481,5335.06,8.582242831910053,8.582055410158086,CUST-16807
CUST-015636,Returning,2022-04-13,46-55,Male,Jacksonville,FL,USA,100K+,Online,False,,5887.93,8.680829596305747,8.680659771751086,CUST-12774
CUST-015637,VIP,2024-06-21,46-55,Male,Seattle,FL,USA,100K+,In-Store,True,001-689-761-4194x4664,7139.48,8.87353527996476,8.873395223549807,CUST-13222
CUST-015638,Returning,2023-06-04,18-25,Male,Houston,PA,USA,30-50K,Online,False,001-235-744-4589,1451.92,7.281330603554852,7.280642097448145,CUST-10262
CUST-015639,Returning,2024-03-19,18-25,Male,Jacksonville,PA,USA,30-50K,Online,True,001-973-401-9952x6145,1236.87,7.121147439653263,7.12033927390298,CUST-12324
CUST-015640,VIP,2022-08-23,26-35,Female,Jacksonville,NY,USA,75-100K,Mobile App,False,+1-531-591-5527,7116.89,8.870366612171576,8.870226111229286,CUST-15644
CUST-015641,VIP,2024-03-22,18-25,Male,New York,OH,USA,100K+,In-Store,True,899.563.1733x385,9112.15,9.117473704362856,9.117363966800127,CUST-11833
CUST-015642,New,2023-05-12,46-55,Other,Phoenix,MA,USA,50-75K,In-Store,False,2475338727,233.59,5.457839309564922,5.4535674418185955,CUST-17232
CUST-015643,Returning,2022-07-10,65+,Female,Houston,IL,USA,100K+,Online,False,4427535759,4850.92,8.487129781881844,8.486923656664167,CUST-18379
CUST-015644,New,2022-08-24,26-35,Not Specified,Phoenix,CO,USA,50-75K,Phone,True,,462.1,6.137943013486706,6.135781317876221,CUST-10787
CUST-015645,New,2023-09-15,36-45,Female,Seattle,NY,USA,50-75K,In-Store,True,+1-714-300-3064,597.95,6.39517812217734,6.393507138414817,CUST-14217
CUST-015646,Returning,2023-10-13,65+,Male,Jacksonville,IL,USA,100K+,In-Store,True,3098515944,5309.73,8.577484581246472,8.57729626548558,CUST-15733
CUST-015647,Returning,2023-06-21,26-35,Female,San Jose,CA,USA,50-75K,Mobile App,True,(910) 971-4315,2571.37,7.85258293193178,7.852194109785793,CUST-17899
CUST-015648,Returning,2023-11-06,18-25,Male,Seattle,OH,USA,<30K,In-Store,True,359.734.5716,1073.67,6.979768916690571,6.978837965284162,CUST-15271
CUST-015649,Returning,2023-07-17,56-65,Female,Fort Worth,TX,USA,30-50K,In-Store,True,+1-363-436-0610x1323,1471.83,7.294940999075891,7.294261803489004,CUST-18367
CUST-015650,Returning,2022-10-30,56-65,Male,Phoenix,CA,USA,30-50K,Online,False,,1202.33,7.092847992571878,7.092016619844561,CUST-12129
CUST-015651,New,2023-04-28,18-25,Female,Philadelphia,IL,USA,<30K,Online,True,903.567.2684,269.5,5.600272098286537,5.596568390349052,CUST-14965
CUST-015652,Returning,2023-12-23,36-45,Male,San Diego,FL,USA,<30K,In-Store,True,,1042.66,6.950489044902347,6.949530419114759,CUST-13787
CUST-015653,Returning,2022-07-11,46-55,Male,San Antonio,NC,USA,30-50K,Mobile App,True,7547176884,1965.11,7.583812250311792,7.583303502380326,CUST-10532
CUST-015654,Returning,2024-06-23,36-45,Male,Chicago,WA,UK,<30K,In-Store,False,6553622694,522.31,6.260174022692998,6.258261281343595,CUST-11135
CUST-015655,Returning,2023-05-01,26-35,Male,San Jose,PA,USA,75-100K,In-Store,True,(300) 127-3467,1462.44,7.288545107683043,7.287861552623411,CUST-12330
CUST-015656,New,2022-07-23,46-55,Male,Seattle,NY,USA,<30K,Mobile App,True,+1-867-885-8733x4667,157.87,5.068086257731932,5.061771909543635,CUST-15019
CUST-015657,Returning,2024-01-23,36-45,Female,San Antonio,TX,USA,50-75K,Mobile App,True,770.275.2218,2489.48,7.8202307419651325,7.819829132308252,CUST-10587
CUST-015658,Returning,2022-03-22,36-45,Male,Chicago,FL,USA,50-75K,In-Store,True,001-432-906-5670,1033.28,6.941460811447308,6.940493487569911,CUST-14309
CUST-015659,Returning,2024-08-26,46-55,Male,Boston,WA,USA,50-75K,Online,True,,2372.35,7.772057738185165,7.771636304038547,CUST-17151
CUST-015660,Returning,2023-11-08,36-45,Other,Columbus,CO,USA,50-75K,In-Store,True,+1-467-942-2736,796.5,6.6814818346589995,6.680227129350103,CUST-18783
CUST-015661,Returning,2023-04-07,46-55,Female,Chicago,FL,USA,30-50K,Online,True,+1-505-247-9489,1675.03,7.424183180643166,7.423586354546538,CUST-17870
CUST-015662,Returning,2022-03-15,65+,Male,New York,CA,USA,30-50K,In-Store,True,(516) 391-5661,749.96,6.621352388028736,6.62001987177475,CUST-19384
CUST-015663,Returning,2022-01-12,18-25,Male,Jacksonville,OH,USA,50-75K,Online,True,001-867-760-0427x09839,1394.57,7.241058212950877,7.240341403011005,CUST-17709
CUST-015664,VIP,2022-08-14,36-45,Male,Boston,CA,USA,30-50K,In-Store,True,989-343-3805x3634,4982.23,8.51383355414978,8.513632860954813,CUST-19841
CUST-015665,New,2022-10-25,18-25,Not Specified,New York,OH,USA,50-75K,In-Store,True,001-767-480-4780x544,259.67,5.563255239519225,5.5594115940907205,CUST-18886
CUST-015666,Returning,2024-06-30,56-65,Male,Seattle,TX,USA,75-100K,In-Store,True,476.314.9981,1676.21,7.424886977596982,7.424290571522204,CUST-19942
CUST-015667,Returning,2023-02-15,36-45,Female,Phoenix,MA,USA,<30K,Online,True,,1592.52,7.373700684767019,7.3730729462371585,CUST-16467
